cor,se,CI
0.20787234000380478,0.030301814518812652,1
0.18623738601987097,0.030571852933294986,1
0.16926512899496754,0.030762941497994578,1
0.14048977623012396,0.031045228752486775,1
0.25084099662230847,0.02967758318614947,1
0.2358716896806183,0.029908325254248955,1
0.18335433279793364,0.030605599322593078,1
0.1792721161947124,0.030652481518223373,1
0.2177210074876948,0.030169067515328964,1
0.16796077278880592,0.030776872089407326,1
0.22422900303258417,0.03007797707186797,1
0.2108593857217461,0.030262202209867806,1
0.17958582574997645,0.03064891616362346,1
0.20993673720538011,0.030274498113146777,1
0.21874485116422493,0.03015491491145646,1
0.15455042994360824,0.030913845764006898,1
0.21098190347565743,0.03026056539133824,1
0.15073719069092367,0.03095071428108742,1
0.16406624103153628,0.030817824652670453,1
0.21791834333909224,0.03016634490481812,1
0.20502872746533204,0.030338999609673522,1
0.1521159698060787,0.03093748978210804,1
0.17540678006047575,0.030695900040237933,1
0.22437617440429328,0.030075886139237566,1
0.2087742274695035,0.030289913816814118,1
0.19311609693784404,0.030489210412641587,1
0.1739672152807181,0.03071182851566715,1
0.18243442813785896,0.030616256092702618,1
0.2151295881154989,0.03020459202901126,1
0.20385875873573986,0.030354150232775632,1
0.1918668145288562,0.030504442327314196,1
0.22294675148360846,0.03009613657249879,1
0.2001030847776935,0.030402198822927672,1
0.1635674024066937,0.030823000732736444,1
0.14740017432016508,0.030982222740334898,1
0.16387340160191155,0.030819827473863037,1
0.25913127012220194,0.02954368711367671,0
0.21072323039683746,0.030264020108848898,1
0.17662326191111352,0.030682337601730343,1
0.16955667293343432,0.030759813058319412,1
0.1642300977603766,0.03081612099339986,1
0.1974468689407476,0.030435641997034434,1
0.158285899798516,0.030876836125861847,1
0.1735089894277263,0.030716871145379875,1
0.21418953493134857,0.030217373624803655,1
0.16778512210571772,0.030778739814593385,1
0.1473039671335668,0.03098312067797018,1
0.21509674808750223,0.030205039487685593,1
0.21394612785766376,0.03022067402816804,1
0.1530553400424783,0.030928410888679682,1
0.19413528349736028,0.03047671072722293,1
0.17904463353549324,0.03065506299265109,1
0.20583169642775656,0.03032855131315232,1
0.21737626971422347,0.03017381788774813,1
0.1964361391757443,0.030448250244442983,1
0.17478921539055145,0.03070274933787601,1
0.1868151308340507,0.03056502705640512,1
0.16891778835160556,0.030766661641485206,1
0.2138744608470728,0.030221645059830486,1
0.19476868573580125,0.030468909294091937,1
0.20497124474000472,0.030339746013055446,1
0.18856706455450728,0.030544199238953795,1
0.1630178587282594,0.030828684695423478,1
0.17516036898192883,0.030698635837227168,1
0.16754139416112168,0.030781328180339948,1
0.15480939219579606,0.030911308575159755,1
0.15902560620915945,0.03086940255263976,1
0.17611937588293244,0.03068796675009652,1
0.21550649719394288,0.03019945159914791,1
0.1763001353274473,0.030685949250932678,1
0.22771570884689682,0.030028071040415757,1
0.16601652550365334,0.030797436717946405,1
