cor,se,CI
0.907513525864162,0.005587252134969255,1
0.9001238411478926,0.0060103001295594965,1
0.9023908171412921,0.0058808870574085514,1
0.899658924833124,0.006036800216353267,1
0.897783479369733,0.006143561022295696,1
0.899266278249602,0.006059170286715654,1
0.9041753083099332,0.005778788245952242,1
0.8976539291312424,0.006150927517445938,1
0.9018819656426957,0.005909963794967681,1
0.9025106162911763,0.0058740391221321995,1
0.8994630734141602,0.006047959588402818,1
0.8956114759827003,0.006266925141638591,1
0.9013602668953181,0.005939757621506343,1
0.8870993038293119,0.006747514012868929,0
0.8977776473629532,0.006143892665143333,1
0.908072228862534,0.005555126613239719,1
0.8999645172709815,0.0060193830834573804,1
0.9027278231807226,0.005861620866667091,1
0.8992625309685152,0.006059383731767259,1
0.8992820236913793,0.006058273416964101,1
0.912241789014654,0.005314751789979515,0
0.9021059609016865,0.005897166302760129,1
0.8971140055885292,0.006181617241779068,1
0.9028121799653742,0.005856797174845099,1
0.9097521115287205,0.005458413963123806,1
0.9020499921907044,0.005900364253732394,1
0.8898025446562691,0.006595389010518946,1
0.8936544694349249,0.006377822090074281,1
0.8954436825998943,0.006276442933680367,1
0.8896482521035588,0.006604084286467538,1
0.9002316408302297,0.006004153625576716,1
0.9029573916036592,0.005848492623461015,1
0.8961638746494468,0.006235578674577273,1
0.8972884435013546,0.0061717040580404415,1
0.8955972218481139,0.006267733752304098,1
0.9016602068548181,0.0059226303805529025,1
0.8935721038031627,0.006382484152321326,1
0.9033596097191113,0.005825483079179905,1
0.8888834006201599,0.0066471658179041914,1
0.9009482555658883,0.0059632750978337945,1
0.9073609107873092,0.005596024090957353,1
0.8981496300033294,0.006122735189948332,1
0.8925053379395346,0.006442826446261696,1
0.90344448225497,0.00582062649786402,1
0.8980674342230565,0.006127411042000469,1
0.9003241534255084,0.0059988781712324284,1
0.8952370448114114,0.006288161657670751,1
0.8958982445373421,0.0062506545585431,1
0.9075875578134497,0.005582996421091406,1
0.9027829255156259,0.005858470054592579,1
0.895602362578494,0.0062674421296707306,1
0.8940455208801982,0.006355681919934827,1
0.9013862772299284,0.005938272599013428,1
0.8881820132528303,0.006686640057689095,1
0.8975135066493691,0.006158911030266438,1
0.9010702355082103,0.005956313641752206,1
0.8999982061950408,0.006017462633155196,1
0.8899456697400535,0.006587321737765204,1
0.8963502149446244,0.00622500023090294,1
0.8963762814276174,0.006223520274587285,1
0.90156506685812,0.0059280637037390175,1
0.9001319820355391,0.006009835979504495,1
0.8995917451836789,0.006040628303599159,1
0.8880882456977883,0.006691914955579717,1
0.898797343621703,0.006085873884580792,1
0.8880889527742045,0.006691875181049079,1
0.895212324439759,0.006289563404108318,1
0.8975011663308983,0.0061596125611449604,1
0.9065597843055853,0.005642046760299459,1
0.8973805458228602,0.006166469170498175,1
0.8870625943196409,0.00674957665674931,0
0.9052131418041206,0.005719316331745326,1
0.8948802371502441,0.00630839036247739,1
0.8947705922756075,0.006314604903543635,1
0.9000137067520071,0.00601657899369077,1
0.9012250813093027,0.005947475157178252,1
0.9038119519055479,0.0057995938632673,1
0.8934284474592897,0.0063906143651885116,1
0.901617459072657,0.005925071722494835,1
0.9069336604704183,0.005620573588931331,1
0.897085024230131,0.006183264045258679,1
0.9068897687259991,0.005623094922290362,1
0.9003558931257342,0.005997068116140073,1
0.9042354698079228,0.005775342619847809,1
0.9072769727352739,0.005600848024102964,1
0.9076400654729966,0.005579977816881982,1
0.8958804092957308,0.006251666640718574,1
0.908211733797719,0.005547101969867869,1
0.8964283995518183,0.006220561075565079,1
0.9044787976914566,0.005761404176832561,1
0.8860987749190709,0.0068037014618833385,0
0.8917216811708496,0.006487108568013108,1
0.9085873692341182,0.005525488430906129,1
0.9010114392798338,0.005959669289453406,1
0.896262058975763,0.006230005074490451,1
0.9043174407500318,0.005770647533689646,1
0.9094665059392264,0.005474869195335009,1
0.9009075780837517,0.005965596372459326,1
0.8956767602977834,0.006263221518857214,1
0.8932928803353701,0.0063982855708281,1
0.8963706932689754,0.006223837552723663,1
0.9042705353245232,0.005773334208726705,1
0.9001006678975417,0.006011621321891527,1
