cor,se,CI
0.18071318048124457,0.030636052162275197,1
0.1974230514134013,0.030435939850834665,1
0.20439104900177424,0.030347268038404804,1
0.1648818192228879,0.03080932804911677,1
0.2592963943010525,0.029540975977949583,0
0.19838577285084846,0.030423871760963974,1
0.18099006296050635,0.03063288040241199,1
0.2169314558985569,0.030179936152181154,1
0.19108985252297292,0.030513865601710582,1
0.2413067672306864,0.029826188224375254,1
0.17405462965259602,0.030710865037745626,1
0.2352181554893573,0.029918075700154347,1
0.24868385660113995,0.02971170938036254,1
0.188945633590795,0.03053967308757881,1
0.1658413138326077,0.030799278200182315,1
0.20582612860287194,0.030328623902745707,1
0.2988839464344144,0.028841157177351306,0
0.1989521737563788,0.030416744274471743,1
0.2338415284158387,0.029938525865971975,1
0.19101444856776395,0.030514778092467363,1
0.2363162441860901,0.029901677234177183,1
0.20952281829648284,0.03027999678470672,1
0.14299020597322876,0.031022780141507535,1
0.1798401400714089,0.03064602126948483,1
0.18148921784735367,0.030627150187168217,1
0.18053482834196416,0.030638092660427024,1
0.26298397131410967,0.029479980558891793,0
0.15186718035417054,0.03093988493860734,1
0.2802937987340691,0.029182151483218555,0
0.24438715965086297,0.029778805378659654,1
0.15233033411275343,0.030935422900501577,1
0.1797880086852787,0.03064661502187496,1
0.17036652095416152,0.030751094659241116,1
0.19172778232879195,0.030506131368724265,1
0.22332983634581094,0.030090722157804613,1
0.19721793686011135,0.03043850345569566,1
0.18196007502097347,0.030621730359964756,1
0.23344397890567203,0.029944409233176452,1
0.23542832005462963,0.029914943087301773,1
0.19040989870070968,0.030522080952257034,1
0.22420105505467527,0.030078373986882397,1
0.21037588359479018,0.03026865244485376,1
0.2048348391219567,0.030341516379135798,1
0.2285913916839602,0.030015416205458847,1
0.2019389837463379,0.030378822688423252,1
0.2782882791681271,0.029217630070750268,0
0.21512899369095384,0.03020460012889334,1
0.17048688098899498,0.030749795380422364,1
0.18959677194641147,0.030531866877461084,1
0.20057121031114183,0.03039625855228296,1
0.16637862442533682,0.030793624880864498,1
0.19462752618994292,0.030470650116208697,1
0.1703646658075622,0.030751114678248575,1
0.14473491028105873,0.031006881792431877,1
0.15614495527297576,0.030898155919266427,1
0.22523664378717842,0.030063633588009394,1
0.203894318776208,0.030353691022164453,1
0.18510286175126647,0.030585195464709548,1
0.14718208239123273,0.030984257431968674,1
0.16970020700966962,0.030758270874638803,1
0.18228308426460008,0.030618004223332305,1
0.1937784869513573,0.03048109409851639,1
0.18116235518838755,0.03063090429977788,1
0.24520237881645018,0.029766165033548828,1
0.20782934154948346,0.030302380610850155,1
0.22789882269294937,0.0300254288070498,1
0.22610536746867915,0.03005121592581463,1
0.2728586699685247,0.02931240389396569,0
0.19299129330458129,0.03049073652940825,1
0.19884576373755714,0.03041808486907859,1
0.1814504620226952,0.030627595662700107,1
0.22387935826358607,0.03008293913749177,1
0.21750263377423434,0.030172077506753815,1
0.2573561699334103,0.029572722997886325,1
0.21269321347284784,0.030237603161149613,1
0.20501382983678437,0.03033919307293089,1
0.20114512257911388,0.03038895696268655,1
0.19090239428939348,0.030516133436897887,1
0.17253980804556515,0.03072749286487331,1
0.19217830813497716,0.030500653683203774,1
0.2102682266538084,0.030270086643369304,1
0.18644118094644258,0.03056944757262336,1
0.24385254512520407,0.029787071966210697,1
0.1827116850492743,0.030613049812422452,1
0.19330763135597534,0.030486866383353076,1
0.1383649087265486,0.031063994342379313,0
0.18238558181016942,0.030616820461494408,1
0.19837253182177012,0.030424038140606176,1
0.19082097627624073,0.03051711772372033,1
0.1635840183968813,0.030822828574637362,1
0.22374039364116552,0.030084909136079283,1
0.21168600917231992,0.030251140213400796,1
0.24016679265009774,0.029843571036293204,1
0.18821388080053453,0.03054841370025789,1
0.17512244233425395,0.03069905657906991,1
0.1615220708982838,0.030844058825595294,1
0.1745631975484987,0.03070525002231811,1
0.19549159573226368,0.03045997436717535,1
0.18212434420551923,0.03061983622633,1
0.2107696086669973,0.030263401014032826,1
0.2255831747752824,0.030058685954780215,1
0.22020613190538835,0.030134600599966758,1
0.20845696492682383,0.030294106074700674,1
0.21478760957481335,0.030209248276907037,1
0.2137165791992132,0.030223783084281797,1
0.20311927586448825,0.030363681518960607,1
0.18154648568533918,0.030626491752715642,1
0.19458949074560727,0.030471118964928753,1
0.18835263552079,0.030546758914068543,1
0.16392933211197105,0.030819246824743542,1
0.20233598596597763,0.03037373966385288,1
0.17492703752914177,0.030701222871572113,1
0.26225553277796687,0.02949209777117465,0
0.2517039601461274,0.02966384846713592,1
0.23516774898806744,0.029918826619467504,1
0.22396009085791155,0.030081794089534233,1
0.19967609929825766,0.030407604943210865,1
0.23430310052645928,0.029931682464393247,1
0.1821155109570704,0.030619938123079737,1
0.21230723652654632,0.030242798371978966,1
0.17882088500893129,0.030657598894613003,1
0.2549116813663226,0.029612381611923408,1
0.23432435209611194,0.029931367057514983,1
0.23515792326509544,0.029918972977182733,1
0.15949992855922118,0.030864617681312108,1
0.21058286069669568,0.03026589304740924,1
0.20576246240857526,0.030329453800594847,1
0.2121222353370396,0.03024528512397269,1
0.21780025529701622,0.03016797444262507,1
0.22691178253754898,0.030039646129883697,1
0.23905656472306352,0.029860421138744563,1
0.19474266241473256,0.030469230316431783,1
0.24685415463372043,0.0297404244417746,1
0.19148671183663324,0.0305090571267311,1
0.22631472695269164,0.03004821616280039,1
0.22034962830264743,0.030132598460612527,1
0.16024187506435303,0.03085710449022301,1
0.19248880336756177,0.030496871065825545,1
0.22971499745266105,0.029999107394722578,1
0.20400644229566867,0.030352242571664804,1
0.21250528273613112,0.030240133868677813,1
0.25707668758313135,0.029577276394784573,1
0.20654027086633012,0.03031929736553469,1
0.23695587303319068,0.029892090043131172,1
0.2035921500681104,0.030357590577617954,1
0.2592789750679218,0.029541262061797,0
0.14264737916073278,0.03102588143276139,1
0.24680486971256563,0.029741194978898447,1
0.19531745046496948,0.03046212977127722,1
0.18713604929841066,0.03056122637002685,1
0.2351865325609654,0.029918546814302373,1
0.19453885178347183,0.03047174303029487,1
0.17307717875194342,0.030721610912705342,1
0.18493132553710023,0.030587205714807386,1
0.19139804478767064,0.030510132310629372,1
0.23053942966106253,0.029987090137817272,1
0.19653720766709856,0.03044699238736024,1
0.20634610070219456,0.03032183638170404,1
0.2116685581607953,0.030251374192613683,1
0.24134700455917474,0.029825573164687005,1
0.2161965665831578,0.03019001685093288,1
0.22903891889069516,0.0300089300605781,1
0.193157520832898,0.03048870365722343,1
0.18739594007251387,0.030558143663365067,1
0.23778750901149448,0.029879586168525152,1
0.206186601692294,0.030323920242930923,1
0.1887590988184976,0.030541904421914998,1
0.20606870648578707,0.030325459513000006,1
0.20292931343972007,0.03036612437644629,1
0.1940196340618336,0.030478132404528745,1
0.21458972622255512,0.03021193919697026,1
0.22995430121189267,0.02999562364104621,1
0.18113912710081387,0.030631170823571613,1
0.20272285202486945,0.030368776813698255,1
0.19150836954122563,0.030508794427958816,1
0.11714792788806119,0.03123568581608239,0
0.19876843475301775,0.03041905863957574,1
0.26011796029853396,0.029527461202782337,0
0.18145738991766025,0.030627516037583694,1
0.19128528349903054,0.030511498943913456,1
0.17363832957253109,0.03071544914543601,1
0.23323252187530033,0.02994753452432882,1
0.2092338595021771,0.0302838290016179,1
0.20138764297392628,0.03038586523009243,1
0.1423074910114959,0.031028948791188934,1
0.23892862404938073,0.02986235789734629,1
0.17406858830344457,0.03071071114120611,1
0.2631749443359966,0.029476798257015,0
0.19474378530971598,0.03046921646534299,1
0.1848561234179907,0.03058808642833302,1
0.22736711290901002,0.030033095220355868,1
0.18564577915129873,0.03057882067666995,1
0.23726183956000083,0.029887494846404895,1
0.1662938622241261,0.030794517922139518,1
0.14536852698936836,0.03100106033245012,1
0.2372447380481275,0.029887751844061967,1
0.2159345391609475,0.03019360288733736,1
0.2768799041076128,0.02924239261790392,0
0.18149306207127464,0.030627105994876697,1
0.21244099628575078,0.030240999047535678,1
0.19719940612730927,0.03043873492905679,1
0.17681927012313087,0.03068014355689724,1
0.1790027142255415,0.03065553833554608,1
0.15601024044211828,0.030899487717391084,1
0.19853702617673666,0.030421970405140594,1
0.21979089000373353,0.03014038693171051,1
0.16364929744845716,0.030822152049762006,1
0.23384293567175213,0.029938505022097626,1
0.19360447405835707,0.030483228982910546,1
0.23864773635745273,0.029866606322307324,1
0.20742428691678438,0.030307707571154287,1
0.19049261653130614,0.030521083101945696,1
0.2029227654728253,0.03036620854050503,1
0.21921928195472154,0.030148334336605666,1
0.1738027469205738,0.0307136399677534,1
0.17241424328767876,0.030728864635295096,1
0.22330369327450605,0.030091091952222863,1
0.21234133394722932,0.03024233980411649,1
0.23583639620639163,0.029908852508576937,1
0.24795092687511092,0.029723237325221686,1
0.16161641118774275,0.030843093356657143,1
0.20690177776223828,0.030314563851699092,1
0.19914646115554765,0.03041429471637684,1
0.20376094177502171,0.030355412995493207,1
0.20478073484321652,0.030342218255298873,1
0.2360693922888865,0.0299053702874636,1
0.19609470727796366,0.03045249478124696,1
0.1928353724596664,0.030492641765676676,1
0.19835843383446447,0.030424215276117536,1
0.21124020379477557,0.030257111423156367,1
0.2354414654714238,0.029914747055015397,1
0.21703635222062986,0.030178494467790026,1
0.18650743666176497,0.03056866499978603,1
0.20639296268851962,0.030321223821627833,1
0.21211386440292962,0.030245397593265853,1
0.1552152872041484,0.030907323262503856,1
0.2525720482188414,0.029649984595887302,1
0.18744265866689422,0.03055758905489968,1
0.1677589875592947,0.03077901754089275,1
0.2243508828555093,0.03007624556574539,1
0.16979093847512697,0.030757295348753114,1
0.18342986244156273,0.030604721957260606,1
0.25106670112079454,0.029673995483078353,1
0.25081832079386546,0.029677943453135562,1
0.21040246525865525,0.030268298212709672,1
0.18540462840065777,0.030581654507702904,1
0.19319503545865094,0.030488244631705602,1
0.15775731794601416,0.030882126801595373,1
0.2039627604754005,0.030352806963247728,1
0.2201097977432599,0.030135943974598487,1
0.19575803721964208,0.030456672890652105,1
0.23622205823528414,0.02990308676820252,1
0.23561250877793294,0.029912195357583268,1
0.20190663344768037,0.03037923644612345,1
0.19598386543164023,0.030453871132494082,1
0.2270868444687714,0.030037129040282634,1
0.19143506975741784,0.03050968340336869,1
0.20574537338609625,0.030329676514714424,1
0.22510386659498358,0.030065527313028896,1
0.1954669800620656,0.030460279153045573,1
0.1876393559114705,0.030555252494903387,1
0.2151800917137017,0.030203903763737855,1
0.20856135904512874,0.030292727330845128,1
0.253448243533187,0.029635942844486524,1
0.20858208543006157,0.030292453513217476,1
