cor,se,CI
0.16571925196805654,0.030800559926473042,1
0.19968438142166195,0.030407500191963182,1
0.18326100227709174,0.030606682966859134,1
0.20252843120553177,0.030371272095438613,1
0.1801520028028065,0.030642465702039604,1
0.25511647282103944,0.02960907366599342,1
0.12163512920804256,0.03120175209516824,0
0.2106910866194489,0.030264449110159228,1
0.18655733748280454,0.03056807541759625,1
0.17745704085247888,0.03067298774167056,1
0.19488316862510266,0.030467496529668757,1
0.21975375955797533,0.030140903806775834,1
0.17572307640934787,0.030692382700176667,1
0.1929562141317887,0.030491165304950628,1
0.22700397997190147,0.030038320731243223,1
0.25335990192968805,0.029637360795688367,1
0.24712341534201096,0.02973621201238535,1
0.22825679641949478,0.030020257306172454,1
0.15642742393142273,0.030895359686718027,1
0.20660768354603568,0.03031841530250704,1
0.19696555137210006,0.030441654215010504,1
0.14930086828565284,0.030964362648438742,1
0.21679903644859191,0.030181755116398333,1
0.23680417670748055,0.02989436611472255,1
0.17961784852678375,0.030648551869488182,1
0.1695492726677224,0.030759892534161636,1
0.16414282452531628,0.030817028606662612,1
0.17121271042456712,0.030741940646877523,1
0.2187415086033749,0.03015496122374687,1
0.21795346029271206,0.030165860143418793,1
0.19896377807015195,0.03041659803546325,1
0.1976668707869708,0.030432889030840383,1
0.18908806203996473,0.030537967870482092,1
0.18480990618107493,0.030588627513889962,1
0.17579624648768474,0.03069156811754886,1
0.1772524566123936,0.03067528599243442,1
0.18510901675732494,0.03058512329893871,1
0.20169524877851966,0.0303819384072118,1
0.22760047628845015,0.030029732694860947,1
0.18135394379422615,0.03062870466977147,1
0.14139236541378283,0.031037171070777966,1
0.20911992208932678,0.030285338603656637,1
0.18202177264607147,0.03062101914547944,1
0.2077645404305566,0.030303233522549017,1
0.1821579731694671,0.0306194482511001,1
0.1627828197797442,0.030831109876891024,1
0.24569402377897492,0.02975852150549295,1
0.22165157291302848,0.030114373425295864,1
0.20134342732709276,0.030386429183908673,1
0.19271383611400447,0.030494125781086828,1
0.17471614061900298,0.030703558198553152,1
0.19667174321587083,0.030445317009118903,1
0.18979158006355393,0.03052952618981643,1
0.19567491010293292,0.03045770340137664,1
0.20283635101621914,0.03036731901122121,1
0.17455816042825462,0.03070530571667036,1
0.26300546883181175,0.02947962244780931,0
0.19248859075391223,0.03049687365808694,1
0.19403789816004208,0.030477907940490368,1
0.23873283128184775,0.029865319789651967,1
0.2297935026180351,0.029997964926305454,1
0.24093436112264782,0.02983187588222891,1
0.19479594364782535,0.030468572995906138,1
0.16147647028691073,0.03084452529551878,1
0.12954826541609626,0.031138802638272456,0
0.22462200920802727,0.030072390389187773,1
0.2806095598543777,0.029176542306592928,0
0.2529131259186501,0.029644524325254547,1
0.2411419614474472,0.029828706342127424,1
0.20469474265382573,0.030343333420799125,1
0.17170511119661405,0.03073659301870899,1
0.18961237883843352,0.030531679443771012,1
0.1809835972179416,0.03063295452452634,1
0.2588743284911625,0.029547902344401335,0
0.19974886210170256,0.03040668449989944,1
0.22811080330445188,0.03002236738946932,1
0.17473738972214095,0.03070332302826159,1
0.1848144256481818,0.030588574608465487,1
0.17226013588090905,0.03073054686359701,1
0.2166742582681446,0.03018346810083002,1
0.16039825554439036,0.030855516481661474,1
0.22773948663264607,0.030027728059866986,1
0.1827494102362689,0.030612613170959462,1
0.19327341211662086,0.030487285334444735,1
0.2034292924472493,0.030359689893522345,1
0.234157451094712,0.029933843362260536,1
0.202226050394196,0.03037514822526637,1
0.19723768379193143,0.03043825676646174,1
0.15351640760486746,0.03092393428013092,1
0.23229777558201745,0.029961315949244477,1
0.19864139432064667,0.03042065758259857,1
0.22246584136269598,0.030102920462998613,1
0.1972116365125168,0.030438582157810225,1
0.20740442922448274,0.03030796845669542,1
0.16449324205509838,0.03081338145797931,1
0.1972323460157226,0.030438323451252903,1
0.20016524932129792,0.030401410786299553,1
0.2417889570981308,0.029818810818204804,1
0.18117278750161084,0.030630784586176255,1
0.2068397928359439,0.030315376060458126,1
0.23106471101241804,0.02997941097104683,1
0.2080773351266504,0.030299114065091955,1
0.2805899402324063,0.02917689101332472,0
0.1738955126070442,0.030712618458511188,1
0.18330385770281749,0.03060618544855389,1
0.20827918390087832,0.030296452458238237,1
0.20515889396524892,0.030337308646310412,1
0.22297918559124277,0.030095678518047314,1
0.21357482451481602,0.030225701373103122,1
0.20941451124151172,0.030281433789536346,1
0.21095481600689003,0.030260927357661494,1
0.22682574207830544,0.030040882532279777,1
0.2647158970039004,0.029451035885004525,0
0.22341180020935592,0.030089562496213314,1
0.1364837366253977,0.031080369087582077,0
0.22003240073918898,0.03013702284574724,1
0.17361434339482693,0.030715712935883804,1
0.1839323886806825,0.03059887532617083,1
0.20867055222075423,0.030291284466722194,1
0.19489687527644228,0.030467327328489068,1
0.19063498675561708,0.030519364631791102,1
0.16698824941695833,0.03078718856089742,1
0.2277634435077625,0.030027382459842288,1
0.272149098685628,0.029324651498207448,0
0.19043780689057374,0.030521744335731286,1
0.2603029530907786,0.029524412170875956,0
0.17347930277903126,0.030717197378774687,1
0.16778155042038684,0.030778777772690485,1
0.2507540695886497,0.029678964080766555,1
0.20528846197361134,0.03033562439200465,1
0.23748211150534668,0.029884182993434493,1
0.16435929592936901,0.03081477648871227,1
0.1945948159656874,0.030471053328445866,1
0.26123501594304444,0.02950901703410205,0
0.18710907111177108,0.030561546127955693,1
0.22462888299817466,0.030072292589461695,1
0.1981539273782046,0.030426783401214425,1
0.2518505296833637,0.029661511015626835,1
0.18334177829482504,0.030605745122838014,1
0.16314823273341195,0.0308273379601424,1
0.2268026238629351,0.030041214661380718,1
0.23604972514239067,0.029905664353833326,1
0.23545050278634086,0.029914612278842515,1
0.20428771723882866,0.030348605460006162,1
0.21263616112549522,0.030238371674322473,1
0.19993434226700227,0.030404336674515975,1
0.20789932317329804,0.03030145921467178,1
0.13766988052689272,0.031070070354998466,0
0.18620831444522948,0.030572195846288577,1
0.22058831964602202,0.03012926522075577,1
0.13597593537341104,0.03108475084587819,0
0.20789873795164393,0.030301466921137804,1
0.20640237654935178,0.030321100750840286,1
0.2656978544702402,0.029434540598143766,0
0.21810157896410665,0.030163814624321765,1
0.17709050698833334,0.03067710341609694,1
0.1364008983775151,0.031081085004142302,0
0.21797919645725755,0.03016550482669446,1
0.1804307024616286,0.030639283016355934,1
0.17878398211814284,0.0306580168368182,1
0.1930288853445261,0.030490276952370294,1
0.27015153138280595,0.029358959383591492,0
0.2094697382188546,0.030280701137559436,1
0.1972100087323166,0.03043860249115959,1
0.21755797501202967,0.030171314987081307,1
0.17753173578707082,0.03067214797584933,1
0.1746440434053768,0.0307043559072175,1
0.18201300153423156,0.030621120268478415,1
0.14431835415653255,0.03101069511745668,1
0.16075765877879347,0.030851860951881242,1
0.19516632233904968,0.030463998734297764,1
0.2297701214047364,0.02999830522878242,1
0.19707412878050642,0.03044029923823892,1
0.25768040820172755,0.02956743422684661,1
