cor,se,CI
0.1858671746031725,0.030576215752550782,1
0.21107719074157016,0.03025929171069322,1
0.20763743118813088,0.030304905760612646,1
0.16509209531066446,0.030807130584362456,1
0.1733193281477895,0.030718954415798444,1
0.22475329366454608,0.030070521967361503,1
0.19703297165815667,0.030440812940742284,1
0.18629766013913757,0.030571141800955406,1
0.1871878952044363,0.030560611738974553,1
0.197666334049822,0.030432895750965652,1
0.15359615410572303,0.030923158637559515,1
0.20215449032921592,0.03037606468501598,1
0.186255572943247,0.030571638382698725,1
0.21008168255441348,0.030272570033181526,1
0.1619758363683469,0.030839409870611283,1
0.19685540134704035,0.030443028054006758,1
0.24910185559760056,0.029705119612940208,1
0.1933063308523681,0.03048688230696248,1
0.227820790287399,0.030026555031978472,1
0.24261145950321364,0.029806192714124158,1
0.19600652394305845,0.030453589839306097,1
0.16699193051413216,0.030787149624981327,1
0.22885748793224123,0.030011561122390694,1
0.16832996193834265,0.03077294006457833,1
0.20716986201747045,0.030311048253645233,1
0.1849129555151846,0.030587420884452123,1
0.1872192335809029,0.03056024014126926,1
0.20818086567964442,0.0302977492187587,1
0.24424331241993497,0.02978103142639951,1
0.22063740095241127,0.030128579370419895,1
0.22946676166468377,0.03000271734684414,1
0.16266404849759253,0.03083233405317703,1
0.17056511018985696,0.030748950409227472,1
0.2340084566048549,0.029936052498058044,1
0.22382925029133421,0.030083649622133175,1
0.18188921763529373,0.030622546865400984,1
0.25083071382285854,0.029677746560320926,1
0.24654427401809464,0.02974526666261985,1
0.23902780056799028,0.029860856659225967,1
0.2297391491139532,0.029998755962478557,1
0.20989738306104555,0.03027502137686884,1
0.217476645708901,0.030172435516574673,1
0.19227282477173505,0.030499502877977987,1
0.2412503767845036,0.02982705002479498,1
0.22860070239821925,0.03001528139172686,1
0.15127669577052616,0.030945553982033202,1
0.25356470540928655,0.029634072785721926,1
0.18793698971524753,0.03055171225325068,1
0.2219657422883899,0.030109959502236775,1
0.2131775654762114,0.030231070481476403,1
0.19369868046518024,0.030482073445808052,1
0.19466340177381186,0.03047020780730508,1
0.2141361454721971,0.03021809786405038,1
0.1593080196537406,0.030866555337366337,1
0.20612161300657034,0.030324768860781243,1
0.18462750056944377,0.030590761696038946,1
0.16834032573431712,0.030772829561070213,1
0.19197260049282125,0.030503156359682173,1
0.18865036903114796,0.03054320403402749,1
0.20322721714232178,0.030362292409427467,1
0.20027577191996815,0.03040000912827129,1
0.1620670170291618,0.03083847412542011,1
0.19429465753197298,0.03047475015571548,1
0.13963113396651222,0.031052846212987827,0
0.16775739755630203,0.03077903443612229,1
0.15315316758392286,0.0309274621845023,1
0.23160668661363829,0.029971469429562435,1
0.1933742876790487,0.030486050087407675,1
0.19086290358751168,0.030516610904295405,1
0.23561444328282533,0.029912166487211567,1
0.20838177701784388,0.030295098661521115,1
0.23535088773782672,0.029916097582014495,1
0.21897374441349857,0.030151741835982657,1
0.17986837684684162,0.03064569959379454,1
0.19592052179998362,0.030454657336957607,1
0.22519589059914066,0.03006421494615372,1
0.15995666286087692,0.030859996767124948,1
0.17980515015395662,0.030646419807465592,1
0.18205824530612508,0.030620598596383657,1
0.21113382007710482,0.030258534488312335,1
0.23049960061291136,0.029987671691809707,1
0.22306216795671066,0.030094506286631184,1
0.1702960601584717,0.03075185485316966,1
0.1927956387752372,0.030493127035416092,1
0.14293508103079794,0.031023279316862554,1
0.22427681174774472,0.030077297981499114,1
0.19570429562155414,0.03045733916482281,1
0.2683642082455449,0.029389442116414297,0
0.1734492682256625,0.030717527378566752,1
0.20116172383145184,0.030388745443048273,1
0.21788684464229946,0.030166779652627877,1
0.23518377223751918,0.02991858793422525,1
0.20073349622648365,0.03039419598794976,1
0.1933749203852525,0.030486042337724523,1
0.12729671298979928,0.03115711758095327,0
0.20429671727973242,0.030348488999487007,1
0.21413807161638798,0.030218071738638507,1
0.234889777789405,0.029922964740910135,1
0.16151433564435935,0.03084413796239186,1
0.21088185834069556,0.030261902050305434,1
0.1977988244005248,0.03043123637461017,1
0.24494145871020506,0.02977021529924986,1
0.20588746804223482,0.03032782409163539,1
0.21456643294949057,0.030212255787769007,1
0.24451907104963744,0.029776762886874728,1
0.16303022918961269,0.030828556957463702,1
0.2232821878223425,0.03009139611494601,1
0.23854189863361866,0.0298682058210901,1
0.1727558424275945,0.030725130394322453,1
0.2161359241215436,0.03019084717402782,1
0.18642520980107133,0.030569636172638144,1
0.20313690520387304,0.03036345469525508,1
0.24290298936787022,0.029801710035224784,1
0.20458526614719053,0.03034475245833602,1
0.19873745034192494,0.030419448706593313,1
0.16969113682960962,0.030758368366663763,1
0.21023587878820751,0.030270517436025424,1
0.19130041444299503,0.030511315608157057,1
0.21203639280015354,0.03024643826724706,1
0.19547044161988042,0.030460236295109293,1
0.18757647830833782,0.03055599968233237,1
0.20755393540160955,0.030306003666958306,1
0.19387907003284424,0.030479859216084985,1
0.21057209869786092,0.030266036592148483,1
0.20084216457637288,0.0303928139407481,1
0.16793727978343287,0.030777122007952913,1
0.23926533486578516,0.02985725856199267,1
0.15367490236260434,0.030922392308977677,1
0.20913221862785092,0.030285175721516094,1
0.1993853930682531,0.0304112790060693,1
0.17778933843884595,0.03066924913937849,1
0.2466657458598622,0.029743369258111396,1
0.1558185298125161,0.030901380997169416,1
0.1873923948226339,0.03055818574429582,1
0.19613520429621858,0.03045199172542597,1
0.21208623495625842,0.030245768782502257,1
0.1798284634433514,0.03064615427584112,1
0.16208210520989055,0.030838319231579515,1
0.19871540469744314,0.03041972620522203,1
0.2003161273844024,0.030399497143629512,1
0.19378754476046897,0.030480982919893335,1
0.1944911351639809,0.030472330932606345,1
0.1969124660498265,0.030442316414165647,1
0.16702009644654484,0.03078685167822712,1
0.23889792728076453,0.029862822429050584,1
0.17160261663206658,0.030737707407756224,1
0.24466482394543887,0.029774504794191445,1
0.24320393986230215,0.029797076853935695,1
0.16233796546403498,0.030835690398794524,1
0.1873749785856788,0.030558392457643628,1
0.2343297121920281,0.029931287500703344,1
0.20479600668834239,0.030342020157696784,1
0.2311786799358416,0.029977742534950644,1
0.1767861388517693,0.03068051458723532,1
0.1940024064527154,0.03047834411084989,1
0.20807326035409604,0.030299167769052306,1
0.2009614451938729,0.030391296065308947,1
0.19225629695958119,0.030499704156310148,1
0.16217417617830202,0.030837373727232626,1
0.218333563114933,0.03016060813019512,1
0.19390261432789477,0.030479570064614582,1
0.2157767867605151,0.030195759746758324,1
0.19052976786608924,0.030520634793074184,1
0.2204664785776622,0.030130967138908085,1
0.19155057472295817,0.030508282411640008,1
0.13499754027477373,0.03109314725266687,0
0.22681707074602594,0.03004100711341497,1
0.18387807265217976,0.030599508035889948,1
0.17323599786968114,0.030719869008707164,1
0.22952630081230743,0.03000185185863617,1
0.1727292514465099,0.03072542134280483,1
0.14784870062577768,0.030978028738739845,1
0.17849438965698958,0.030661293610140763,1
0.19009577622072876,0.030525866359220173,1
0.2405188051450666,0.029838212186176372,1
0.2033034393505023,0.030361311051921754,1
0.18502819365801845,0.030586070736653145,1
0.1504008394373494,0.030953922109107888,1
0.21455865886667977,0.030212361441659254,1
0.15849061262820138,0.030874782362247395,1
0.22725864978686228,0.03003465688783011,1
0.17672978536756276,0.03068114551868354,1
0.1795636090230164,0.030649168865045453,1
0.18622869267207853,0.03057195548106064,1
0.2056605017618225,0.03033078233721909,1
0.26358227476642937,0.02947000293920234,0
0.1837193432035509,0.0306013559525386,1
0.16117844842459797,0.03084757065689387,1
0.22076787208860119,0.030126755456313704,1
0.19616819336320193,0.030451581856944184,1
0.21005731727394142,0.030272894236035054,1
0.19730848956552777,0.030437372019808475,1
0.2275190920835881,0.03003090574899514,1
0.21311220349989196,0.030231952916030553,1
0.2139446730896863,0.030220693742365558,1
0.21053827173376652,0.03026648773219495,1
0.27716945980574126,0.029237311807404038,0
0.18481555178765163,0.03058856142554032,1
0.21386411093468038,0.030221785266124342,1
0.21116156101105027,0.030258163474711625,1
0.1792368482663531,0.030652881953555696,1
0.20145337446294742,0.03038502662098322,1
0.15334459345065385,0.03092560403630078,1
0.1954132105666254,0.03046094478175207,1
0.14597699259234834,0.030995446017177512,1
0.20839243343302433,0.030294958003536373,1
0.2510812623060989,0.029673763913846414,1
0.13053319324968168,0.031130689923194198,0
0.15250888616612737,0.030933699095597282,1
0.1994194892836728,0.03041084836141201,1
0.17922329018468233,0.03065303587230817,1
0.1924835356771298,0.030496935290541375,1
0.1967812770171231,0.030443952132280717,1
