cor,se,CI
0.20080569144752622,0.03039327789044439,1
0.14348807535567792,0.0310182630431978,1
0.12578872835319493,0.031169204524703897,0
0.23069142572205215,0.029984869881537514,1
0.21477451973213826,0.030209426355958684,1
0.18174614776691767,0.030624194522039183,1
0.23501060433013074,0.029921166613088194,1
0.20128067843711298,0.030387229309648375,1
0.24989420098671233,0.029692597890601052,1
0.18936103536168425,0.030534696120571674,1
0.179452328597965,0.030650434140039675,1
0.189352028756675,0.03053480414545964,1
0.23552106301457323,0.02991355981523935,1
0.18006350099006724,0.030643475343062464,1
0.19384968156022062,0.030480220091622028,1
0.19502356002317553,0.030465762910702316,1
0.18971275037782073,0.03053047364560159,1
0.21582436776304878,0.030195109364617875,1
0.18905089447044593,0.030538412981151626,1
0.1561478020375651,0.03089812776359502,1
0.22051756876087059,0.03013025360804969,1
0.2085891612884479,0.03029236002735897,1
0.18233198249399132,0.030617439572249657,1
0.18421579290457665,0.030595571011494946,1
0.1755743252959015,0.030694037660490208,1
0.1730666278087426,0.030721726577255002,1
0.22015670495065226,0.030135289929579208,1
0.21599969432680027,0.03019271159760923,1
0.24895316194427086,0.02970746504130195,1
0.25364384571089205,0.029632801518970443,1
0.20663860228007738,0.03031801064920999,1
0.20705051863756793,0.03031261385870975,1
0.1825547264036979,0.030614865526251155,1
0.18703510585142488,0.030562422561924322,1
0.2383664896821965,0.029870855169862175,1
0.21757482149160584,0.030171082829217766,1
0.186783334679063,0.030565403267942354,1
0.21337035425114204,0.030228466115621962,1
0.1804093288340246,0.030639527272429214,1
0.20959883633001927,0.030278987742920004,1
0.182731131362951,0.030612824746813996,1
0.21708078174780096,0.03017788362276747,1
0.1779606625137917,0.030667318879755157,1
0.2581715556221919,0.029559410255364193,1
0.23798222341021216,0.02987665225507371,1
0.21895237437545417,0.030152038222582354,1
0.17708659313896724,0.030677147317359,1
0.17161190215026387,0.03073760647683957,1
0.16486271583208553,0.030809527548008624,1
0.16979881756025483,0.030757210609858483,1
0.1896714043799859,0.030530970426726686,1
0.18624517568525786,0.03057176104140821,1
0.20434138344740177,0.03034791094341191,1
0.1609979680888895,0.030849412175272893,1
0.21723872145653458,0.0301757111562812,1
0.21940863242959258,0.030145703977243327,1
0.23913748224894668,0.02985919567862762,1
0.19309230829385765,0.03048950137970368,1
0.2048859818635612,0.030340852751504076,1
0.26474316994504615,0.029450578568593955,0
0.15545914647064313,0.030904923892642593,1
0.25258589989682456,0.02964976298964067,1
0.2027925579569632,0.030367881594221744,1
0.2056163121276562,0.030331357919019687,1
0.22911190322507763,0.030007871073788123,1
0.21944417255458656,0.030145210018985433,1
0.27140822172430423,0.02933740542323827,0
0.2256436004805014,0.030057822441520485,1
0.19221829825241152,0.030500166845006938,1
0.19795368179705788,0.030429295452764044,1
0.16773311754607906,0.03077929241344571,1
0.18799311712308717,0.030551044010102505,1
0.157839270725726,0.030881307679935945,1
0.23633890378133995,0.029901338039552382,1
0.17980597926692327,0.030646410364699058,1
0.1996722813801112,0.030407653230292875,1
0.19727890089743644,0.030437741780754916,1
0.2029524596613536,0.0303658268455455,1
0.17851655645186146,0.030661042977947146,1
0.14373914402718446,0.03101597917761796,1
0.2636583838756907,0.0294687320784902,0
0.2481618334935676,0.02971992355014739,1
0.1837223527720871,0.030601320930203776,1
0.20464178400164945,0.030344019967120595,1
0.21959844077370771,0.03014306497816322,1
0.22556134531294267,0.030058997851743593,1
0.21400245671360726,0.030219910588106528,1
0.21069049121034084,0.030264457056065532,1
0.20998665621201756,0.030273834234920957,1
