cor,se,CI
0.5075750672549556,0.023511016238810897,1
0.44500973244691694,0.025398528758938613,0
0.5580225110390372,0.021808525293755664,0
0.5162529633427523,0.023229635813423057,1
0.4955593598883295,0.023892750288122013,1
0.4900466421762282,0.024064826768576377,1
0.4932745840699069,0.023964301893221247,1
0.5321028068522592,0.02270339310734013,1
0.47898398818937055,0.024404334176428042,1
0.5050389291281823,0.02359234969914978,1
0.4750060635017895,0.024524519883615033,1
0.506040753692634,0.023560270059542882,1
0.4954704481975284,0.023895540890804288,1
0.5037337560420613,0.02363404756662315,1
0.5045171079735854,0.02360903386630987,1
0.4922031225144962,0.02399774262850057,1
0.4778920386269951,0.024437425236004857,1
0.5003198151490481,0.023742606434042607,1
0.46676397814573006,0.024770349611139553,1
0.4730961990596571,0.024581866810116794,1
0.48773371068869853,0.02413645042625935,1
0.516539823145687,0.023220252951777126,1
0.49363967479234416,0.023952890658424826,1
0.5056689700859143,0.023572182440706767,1
0.4709738835151633,0.024645321921528473,1
0.48069681628944894,0.024352275513656263,1
0.5219338002322661,0.023042851574060268,1
0.45072240843350214,0.02523647087228735,0
0.4902952253534665,0.024057108823104162,1
0.4927294348272226,0.023981325301654272,1
0.5083794083740251,0.02348513607983642,1
0.4882919498916429,0.024119194670356992,1
0.5026516635382824,0.023668536609756527,1
0.5188171847371565,0.023145578070624853,1
0.5131120504184037,0.023332030570670733,1
0.5053100359100541,0.0235836748046144,1
0.47034010588575176,0.024664215918421925,1
0.5044392571836422,0.02361152150801432,1
0.502309702719577,0.023679420349181957,1
0.4861358028227106,0.02418573431019952,1
0.4936382943254397,0.02395293382204538,1
0.5490564432738813,0.022122889457695596,0
0.502964987598613,0.023658557802766964,1
0.5125264810872429,0.02335105120830268,1
0.5237605226998656,0.022982355144822848,1
0.4990757010117247,0.023781984106538583,1
0.47707263888854873,0.024462207190199238,1
0.48357762297321677,0.024264298910086496,1
0.5111058184982201,0.02339710732809886,1
0.5244156604050475,0.02296060714587519,1
0.4863144235504951,0.024180233183378273,1
0.46375685975273184,0.024858969061260963,1
0.5117100141969146,0.023377535675780964,1
0.4982507261260447,0.02380804147029516,1
0.492591225367208,0.02398563818568153,1
0.4831032816338129,0.024278820913557753,1
0.49644378716878645,0.02386496418770817,1
0.4986460940445682,0.023795558898924627,1
0.5027322257294687,0.023665971442944495,1
0.5138614432028621,0.023307656887442983,1
0.5340336250368594,0.022638199263856885,1
0.4898799220738379,0.024070000857877288,1
0.5198099949605361,0.023112920915824616,1
0.4881283148584052,0.024124254844861373,1
0.48300066924761614,0.024281960526177124,1
0.5043194820026767,0.023615348050738748,1
0.47055282932682896,0.024657877104864778,1
0.5083922095945712,0.023484723861586065,1
0.5095046596810637,0.02344886167765979,1
0.5344351362659429,0.022624612627685753,1
0.5226324090843456,0.02301974037501931,1
0.5325904530509064,0.022686950080386216,1
0.48010521696308633,0.024370277233769447,1
0.5479836307666086,0.022160162834628332,0
0.5213001954398218,0.023063785592637647,1
0.44247664804571646,0.025469726100595353,0
0.5220220931942278,0.023039932395521504,1
0.5240154461721981,0.022973895917812383,1
0.5500398298922176,0.02208865902016169,0
0.5145633263565883,0.023284796174638994,1
0.5011389999981782,0.02371662474229238,1
0.49980674791121427,0.02375885749302103,1
0.5089595006184843,0.02346644582879033,1
0.4913473465771974,0.024024399497733665,1
0.46776612257634737,0.024740689277468475,1
0.5255266511059645,0.022923664475715488,1
0.5196358587438773,0.02311865340702377,1
0.5273730091628283,0.022862096435137255,1
0.5164516712060467,0.02322313685736872,1
0.5234837202435242,0.022991535729531068,1
0.4327659098727783,0.025738900090559187,0
0.5158039394184518,0.023244312416358437,1
0.491970545318831,0.024004991848693622,1
0.5162727856362521,0.02322898761612867,1
0.5190882538190881,0.023136667814389666,1
0.49856805394607817,0.02379802356825623,1
0.47267635175680855,0.024594442461621527,1
0.5167929006276125,0.023211970744249688,1
0.5016040336908651,0.023701856578720367,1
0.5048948787844321,0.023596957138535272,1
0.4896811203638231,0.024076168285211773,1
0.4864322191993796,0.024176604229820327,1
0.4977616055851582,0.023823470301862285,1
0.47543804436089804,0.024511516885267315,1
0.5008734994260446,0.023725050151853794,1
0.5385227566017267,0.02248571153864687,1
0.4885292665748137,0.024111852984888833,1
0.5365192206884609,0.022553925767660923,1
0.5084777928398411,0.023481967687739337,1
0.48815046559573216,0.02412356996490263,1
0.4900081752929086,0.024066020728607865,1
0.4965864766237698,0.023860476663707678,1
0.46990223083577715,0.024677254862514778,1
0.45460172508020924,0.025125243481744636,1
0.498010966024996,0.023815606362868835,1
0.5242999492363509,0.022964450279041277,1
0.49524643452177275,0.023902569615240215,1
0.49091637304081853,0.024037806482865392,1
0.5185457852499572,0.023154494524859442,1
0.520230897933019,0.023099057034596516,1
0.49653908198837127,0.023861967348312647,1
0.4842416083755707,0.024243946998839937,1
0.5151756121887084,0.023264828211486847,1
0.4860854916727764,0.02418728341854594,1
0.5337547438413867,0.02264763024416812,1
0.49955065280000577,0.02376696289469554,1
0.49892294612861704,0.02378681222008991,1
0.5130720690048357,0.02333332994970529,1
0.5065489502599403,0.02354397268467421,1
0.49347472849422874,0.02395804724700938,1
0.4659122909353074,0.02479550687895896,1
0.4826764431877173,0.024291876429360783,1
0.502627993747266,0.023669290197347807,1
0.508313814591438,0.02348724813387381,1
0.534763841341395,0.02261348205870195,1
0.53322390617062,0.02266556807339587,1
0.5174137956284288,0.023191634163787403,1
0.5019513297286878,0.023690818497488914,1
0.5173684584326272,0.02319311994905467,1
0.4948080598951478,0.023916315000897803,1
0.4675602931097917,0.024746786375380102,1
0.49532785859973244,0.023900015195137216,1
0.5143592054876783,0.02329144771923111,1
0.46367972069758545,0.024861234805880955,1
0.48495075512598285,0.02422218000163268,1
0.46280774357600557,0.0248868204914674,1
0.5208060655823585,0.023080093773627193,1
0.48715375831818225,0.024154356453335527,1
0.45922538668548263,0.02499142918957442,1
0.4831270369652426,0.024278093980907644,1
0.524977428194976,0.022941937011021415,1
0.5168372301915449,0.023210519598477912,1
0.4976074964354791,0.023828328385644765,1
0.5163325581275768,0.023227032879969557,1
0.49861928985012544,0.023796405474871576,1
0.47931305605967417,0.024394347107438027,1
0.47846264336387984,0.02442014272739744,1
0.53533615506034,0.02259408611387982,1
0.5160582748917002,0.02323600088462251,1
0.49002218943991044,0.024065585759292088,1
0.48643717437137274,0.02417645155560559,1
0.5171312525555659,0.023200891509684598,1
0.502733572497728,0.023665928557235386,1
0.4844118717210986,0.024238723734243236,1
0.4667630899239039,0.024770375871505674,1
0.47909998879819676,0.02440081439037136,1
0.5153535465302741,0.02325902093529987,1
0.5273830410135344,0.02286176132658894,1
0.5299865793157743,0.022774576035788176,1
0.48664037909882796,0.024170189258290477,1
0.4959697047550918,0.023879864621977893,1
0.49615988436329583,0.02387388897722184,1
0.5239206520071961,0.022977041991040028,1
0.5019165289097557,0.02369192491345482,1
0.47708364882286114,0.024461874487238806,1
0.5041882272461174,0.02361954029611175,1
0.5260721522785178,0.02290549684922826,1
0.4959993523704777,0.023878933213226764,1
0.5140747516649858,0.023300712616395228,1
0.5506702314455769,0.022066683324511546,0
0.5122760124489618,0.023359180373495794,1
0.45287427664965885,0.02517489044177254,1
0.48671074805414505,0.024168020040984322,1
0.5118201260356998,0.02337396634274235,1
0.5251676946554433,0.022935609047314877,1
0.5120492848513732,0.02336653557720673,1
0.5179241346575114,0.02317490041176616,1
0.4898442776890615,0.024071106838147373,1
0.5118231196319256,0.023373869293026397,1
0.53128392248757506,0.022730971327611194,1
0.5322612377799217,0.022698052599202278,1
0.4949211363627121,0.023912770614708947,1
0.5083183442378774,0.023487102292559695,1
0.5287793876613067,0.022815054927953923,1
0.5037976707946493,0.023632008120980923,1
0.5182613878196877,0.023163833002471136,1
0.4637586233877203,0.024858917254994492,1
0.5270847310049109,0.022871723487592786,1
0.5041739992732044,0.023619994668591257,1
0.49271093712286335,0.02398190260038885,1
0.5043397645309252,0.023614700134321487,1
0.48496248886127985,0.024221819571080556,1
0.5149262811343266,0.023272962301608194,1
0.5364677999012402,0.02255567314061956,1
0.49581343762724545,0.023884772986100863,1
0.5101669102002799,0.02342747540798087,1
0.4977771527565882,0.023822980114646203,1
0.5164399673875493,0.02322351971275439,1
0.5093527729605667,0.023453762688283072,1
0.48498128395627543,0.024221242215317667,1
0.5547164151673399,0.02192503474187008,0
0.4856314699371107,0.024201255749018387,1
0.49153668630988984,0.024018505683266942,1
0.49371242973828955,0.0239506156290979,1
0.509348609826332,0.023453897001803045,1
0.5302990534807045,0.022764083283660273,1
0.46844684658253105,0.024720505700254535,1
0.5070557055072312,0.023527705242488553,1
0.5064552535702267,0.02354697867733623,1
0.4606693970228847,0.024949360316417077,1
0.49789829031571475,0.023819160240667124,1
0.505041788561379,0.023592258227090514,1
0.5074790025931326,0.02351410443765393,1
0.5340082266997604,0.022639058368319476,1
0.5089997119761095,0.02346514945114324,1
0.4885177231866179,0.02411221017643592,1
0.5328225561083463,0.022679118466322475,1
0.4968924891349984,0.023850848348929414,1
0.4936676979962256,0.023952014419407742,1
0.5264514185901328,0.022892854478560497,1
0.47322108604431495,0.02457812392606547,1
