cor,se,CI
0.48754999310462305,0.024142125011369177,1
0.4838133766472326,0.024257075987954353,1
0.4912692836768796,0.024026828798089327,1
0.5130006227205848,0.023335651671601506,1
0.48582115175766744,0.024195419957683408,1
0.4405450347027824,0.02552374478281704,0
0.5147997248030272,0.02327708952502201,1
0.4679518537514541,0.024735185229625953,1
0.5169614167304726,0.023206453640332476,1
0.4874062733650592,0.024146562670884462,1
0.49881605417626684,0.023790189868019923,1
0.5487570459334344,0.0221332989349804,0
0.47820956200646475,0.024427810614896076,1
0.48476437941799827,0.024227903820750088,1
0.5027594103932249,0.023665105767997803,1
0.5151404407100547,0.023265975872197853,1
0.531967852102682,0.02270794100897055,1
0.49413792061762674,0.023937303919514635,1
0.518750927561265,0.023147755288833203,1
0.4608822955997605,0.02494314669369373,1
0.47757788521804995,0.024446931529500237,1
0.4935125170713529,0.02395686604411952,1
0.4645054242650935,0.0248369624911202,1
0.4685511531046219,0.024717410401667295,1
0.49262992507412184,0.02398443066709748,1
0.5379435771812497,0.022505456941317392,1
0.5090524788706038,0.02346344813901122,1
0.5040117863202707,0.023625174057484703,1
0.4680075264621225,0.02473353497184416,1
0.5601263445222208,0.02173402406987714,0
0.5186467920464424,0.023151176631538282,1
0.5172711504948915,0.02319630847378565,1
0.5297115920952449,0.022783804875796957,1
0.47253958653698575,0.024598536568018275,1
0.4694591488989588,0.024690436494035895,1
0.5065001036875253,0.023545539857854028,1
0.4823124615655759,0.02430300025561653,1
0.48267755963428804,0.024291842296163834,1
0.46515554005887577,0.02481782135404588,1
0.5136130335749948,0.02331574024682169,1
0.5067114149435483,0.02353875914785419,1
0.5136600635622773,0.023314210170139037,1
0.5294582669051758,0.02279230247828997,1
0.5026507768317489,0.02366856484093881,1
0.477626317300957,0.024445466380502275,1
0.5181415554555647,0.023167766285388483,1
0.4726561139058521,0.024595048362228,1
0.5102466127975058,0.02342489967345127,1
0.5086489018359089,0.023476455800597276,1
0.5042913504670531,0.023616246657100257,1
0.5085143012062813,0.02348079180937773,1
0.5014927560940081,0.02370539168926932,1
0.5311099514032935,0.02273682481987654,1
0.5187235960518648,0.02314865332427803,1
0.488458376080896,0.024114046443750887,1
0.5102160424430366,0.02342588765767841,1
0.450767583817798,0.025235181093629398,0
0.5279525535916345,0.02284272661383366,1
0.48510476313060724,0.02421744857287249,1
0.4618461735429089,0.024914979188486626,1
0.4930800293947697,0.023970379424076652,1
0.5287581021701103,0.02281576783329691,1
0.5512938930848376,0.022044917811463755,0
0.506530557350905,0.02354456281288238,1
0.5015054890027841,0.023704987224944234,1
0.5048572449342339,0.023598160637851768,1
0.4624352307338113,0.0248977361380573,1
0.5176845217647058,0.023182759248657002,1
0.48774850943235903,0.024135993236360648,1
0.492328788854462,0.0239938242969184,1
0.5416586980732686,0.022378431953332424,1
