cor,se,CI
0.8994974966607988,0.006045998370297354,1
0.9021937661580037,0.005892148869327968,1
0.9094232408164302,0.005477361474783799,1
0.902701271585092,0.005863139047426381,1
0.9085746663586265,0.005526219482649411,1
0.8952552004341108,0.006287132134763853,1
0.9024190781268033,0.005879271690482386,1
0.9044368217709173,0.005763808932509748,1
0.8890468428102487,0.006637962777864668,1
0.8927417704491524,0.006429458707455707,1
0.8997938417089163,0.006029111406015613,1
0.9027073942101919,0.005862788968788029,1
0.9024758087738585,0.005876028876234403,1
0.9010950489540238,0.005954897410679446,1
0.8989376753818644,0.006077884118367053,1
0.8932529158359875,0.006400546781108746,1
0.8988695693831107,0.006081761878248123,1
0.9003786789770992,0.005995768642771286,1
0.9141610886818552,0.005203734200928441,0
0.8942231098636323,0.00634562416150432,1
0.9106934465521386,0.005404142149630933,1
0.8889507861140964,0.006643371706399909,1
0.9121494297408331,0.005320088221044324,0
0.8830074221721528,0.006976904254029608,0
0.9033733541431386,0.005824696625888716,1
0.9045239501213627,0.005758817317731934,1
0.8923129176172047,0.006453703151470809,1
0.9013752668477248,0.005938901226115706,1
0.8905538918937879,0.006553024706711935,1
0.9013421191996468,0.005940793712603987,1
0.9064704075063623,0.005647178708388691,1
0.8996075498700838,0.0060397277333905635,1
0.9031699900615846,0.005836331858135835,1
0.9004681151060527,0.005990667797130035,1
0.8884654795977095,0.006670690259512808,1
0.8985203652629307,0.0061016399422863035,1
0.9013772368081558,0.005938788753697918,1
0.8972306432397928,0.006174989019710742,1
0.9002933132673011,0.006000636866021425,1
0.8973501873491649,0.006168194736811272,1
0.8980547804415636,0.0061281308366861464,1
0.8907078512204825,0.00654433937990555,1
0.9098804751652395,0.005451016579548752,1
0.8963152364564354,0.006226986109542239,1
0.8936515464610844,0.006377987543691607,1
0.9016684380551176,0.005922160280313729,1
0.9069027197698418,0.005622350970499709,1
0.903640988857627,0.00580938023416809,1
0.8990742493456957,0.006070107103971862,1
0.8985285273017551,0.006101175415277272,1
0.9154569649061167,0.0051286451907229524,0
0.9107422285871438,0.005401328136154972,1
0.8973416950627234,0.006168677425313161,1
0.9031476771670413,0.005837608304184835,1
0.9010026141961167,0.005960172940137725,1
